Address En,District Id,Lat,Lgt
Yan Tsui Court,Eastern,22.261103,114.237866
Wing On Court,Wan Chai,22.269229,114.195497
Woodland Heights,Wan Chai,22.263194,114.184574
Nicholson Tower,Wan Chai,22.262567,114.186582
Leon Court,Wan Chai,22.262211,114.186919
Skyline Plaza,Tsuen Wan,22.369756,114.11189
Tsuen Tak Gardens,Tsuen Wan,22.37659,114.10676
Greenfield Garden,Kwai Tsing,22.35288,114.108692
Tsui Yiu Court,Kwai Tsing,22.350644,114.131701
Charming Garden,Sham Shui Po,22.338553,114.152704
Shing Loong Court,Eastern,22.280889,114.192637
Fu Kar Court,Eastern,22.286901,114.195011
Sui Wo Court,Sha Tin,22.393877,114.194348
Casa Bella,Sai Kung,22.325085,114.271418
Roc Ye Court,Central and Western,22.278919,114.152675
Chun Wah Court,Kwun Tong,22.322721,114.217762
Hip Way Towers,Kwun Tong,22.321138,114.226342
Wah Kwai Estate,Southern,22.250104,114.140259
"Maywood Court, Kingswood Villas",Yuen Long,22.461259,114.005734
Evergreen Place,Yuen Long,22.44074,114.013002
Spring Seaview Terrace,Tuen Mun,22.373313,113.989137
Peridot Court,Tuen Mun,22.366271,113.997985
Aquamarine Garden,Tuen Mun,22.376366,113.982431
Manhattan Plaza,Yuen Long,22.441183,114.028973
Grand Deco Tower,Wan Chai,22.27697,114.193475
Jupiter Terrace,Eastern,22.286492,114.192118
Hsin Kuang Centre,Wong Tai Sin,22.341969,114.196453
Viking Villas,Eastern,22.285769,114.194449
The Vista,Wong Tai Sin,22.346085,114.198013
Fung Chuen Court,Wong Tai Sin,22.344149,114.199811
Po Lai Court,Sham Shui Po,22.338153,114.158356
Birchwood Place,Central and Western,22.275068,114.161043
Lascar Court,Central and Western,22.285603,114.148973
Belle House,Eastern,22.285989,114.190685
Po Wing Building,Eastern,22.286977,114.192191
Regency Park,Kwai Tsing,22.350954,114.138362
Yue On Court,Southern,22.242753,114.157755
Parkway Court,Central and Western,22.28444,114.145484
Clear Water Bay Apartments,Sai Kung,22.336121,114.240574
Yuk Ming Court,Sai Kung,22.314494,114.267523
Yu Ming Court,Sai Kung,22.318378,114.266353
Cheong Shing Court,North,22.483996,114.139025
15 Homantin Hill,Kowloon City,22.315947,114.176706
Carmel on The Hill,Kowloon City,22.313762,114.179296
Old Peak Mansion,Central and Western,22.277502,114.153239
Laford Court,Kowloon City,22.333635,114.18231
Fook Yee Garden,Kowloon City,22.326333,114.180042
South Bay Garden,Southern,22.237361,114.200489
Tropicana Court,Southern,22.237263,114.19993
Abba House,Southern,22.248223,114.152909
Beautiful Garden,Tai Po,22.454105,114.164334
Wang Fuk Court,Tai Po,22.446376,114.176233
Tin Oi Court,Yuen Long,22.453768,113.998169
Brilliant Garden,Tuen Mun,22.407967,113.979586
Palatial Crest,Central and Western,22.280516,114.151087
Ying Piu Mansion,Central and Western,22.283581,114.145842
Wiseman Building,Eastern,22.289862,114.19648
The Palace,Kowloon City,22.342005,114.183642
Visalia Garden,Central and Western,22.275278,114.158438
Kam Kin Mansion,Central and Western,22.282865,114.150389
Shatin Park Stage 3,Sha Tin,22.37983,114.198281
Wai Wah Centre,Sha Tin,22.380839,114.187207
Tin Chung Court,Yuen Long,22.461329,113.999301
Tsuen Wan Centre (Phase I),Tsuen Wan,22.37854,114.107968
Manhattan Avenue,Central and Western,22.284647,114.151238
Ellery Terrace,Kowloon City,22.3165,114.178921
The Crescent,Kowloon City,22.316068,114.176278
Homing Terrace,Kowloon City,22.320849,114.190024
Greenview Garden,Sha Tin,22.370258,114.184134
Arden Court,Eastern,22.287128,114.196069
"Dragon Court, Dragon Terrace",Eastern,22.281688,114.193298
Bedford Gardens,Eastern,22.289733,114.204556
Winsome Park,Central and Western,22.280562,114.14955
Scenic Heights,Central and Western,22.28183,114.147521
Jardines Lookout Garden Mansion,Wan Chai,22.268916,114.189805
Pearl City Mansion,Wan Chai,22.281037,114.186007
Union Plaza,North,22.500297,114.141621
Kam Ying Court,Sha Tin,22.423394,114.23793
Rhenish Mansion,Central and Western,22.284035,114.140994
The Dahfuldy,Kowloon City,22.314503,114.17586
Greenfield Terrace,Kowloon City,22.313514,114.176583
Wing On Court,Kowloon City,22.314271,114.176731
Fairland Gardens,Kowloon City,22.316903,114.17745
Razor Park,Sai Kung,22.337123,114.248311
Kwong Lam Court,Sha Tin,22.380476,114.21588
Tsuen Wan Centre (Phase II),Tsuen Wan,22.379011,114.108119
Kornhill,Eastern,22.282776,114.216486
Mount Parker Lodge,Eastern,22.281836,114.212933
Lai Kwan Court,Sham Shui Po,22.340445,114.154075
Po Wing Building(Yee Kuk Street),Sham Shui Po,22.329519,114.157981
Hilltop Gardens,Wong Tai Sin,22.342075,114.211893
Ying Wa Court,Central and Western,22.284877,114.142655
Euston Court,Central and Western,22.284552,114.145019
Marina Cove,Sai Kung,22.356919,114.252618
City Regalia,Sham Shui Po,22.328852,114.159427
Oceanic View,Sham Shui Po,22.326841,114.160069
Belleve Garden,Kwun Tong,22.318055,114.218926
Connie Towers,Kwun Tong,22.319135,114.2227
Hamden Court,Kwun Tong,22.319711,114.223082
Flora Garden,Eastern,22.286751,114.197705
Hanking Court,Eastern,22.287245,114.196781
Shatin Park Stage 2,Sha Tin,22.381136,114.196327
Scenery Court,Sha Tin,22.379532,114.186428
Sai Kung Garden,Sai Kung,22.382271,114.271498
Lakeside Garden,Sai Kung,22.37946,114.26958
Asia Mansion,Sham Shui Po,22.326341,114.168723
Piccadilly Mansion,Central and Western,22.27966,114.140024
Kellett Heights,Central and Western,22.263169,114.147872
Hong Villa,Central and Western,22.272857,114.164763
Guildford Garden,Central and Western,22.266934,114.162555
Le Cachet,Wan Chai,22.267625,114.187171
Circle Lodge,Southern,22.237453,114.191635
Monmouth Villa,Wan Chai,22.27557,114.167949
Caroline Garden,Wan Chai,22.275646,114.185883
Skyline Mansion Block 2,Central and Western,22.281512,114.142367
Park Mansions,Central and Western,22.275845,114.157283
The Harbourview,Central and Western,22.272985,114.160552
Stewart Terrace,Central and Western,22.265198,114.154338
The Regalis,Southern,22.269871,114.126504
Yale Lodge,Central and Western,22.276208,114.159403
Villa Veneto,Central and Western,22.282195,114.143819
Bayview,Southern,22.25855,114.18935
Greenview Terrace,Tsuen Wan,22.368833,114.096135
Yuen Long Genuine Court,Yuen Long,22.437016,114.06547
Placid Groves,Yuen Long,22.438634,114.06364
Full Silver Garden,Yuen Long,22.425297,114.074316
Galore Garden,Yuen Long,22.439172,113.991347
Julimount Garden,Sha Tin,22.362171,114.177168
Stanley Court,Southern,22.221416,114.211991
Tai Tam Road  46,Southern,22.231813,114.22267
Twin Brook,Southern,22.24419,114.19168
Villa Rosa,Southern,22.233217,114.226648
Sea Cliff Mansions,Southern,22.250882,114.193717
Horizon Lodge,Southern,22.221058,114.202696
Park Place,Southern,22.257688,114.194342
Pinecrest,Southern,22.239139,114.189598
56 Repulse Bay Road,Southern,22.23756,114.193321
81 Repulse Bay Road,Southern,22.237809,114.191496
Repulse Bay Towers,Southern,22.238505,114.197299
Sunshine Villa,Central and Western,22.260143,114.14913
6-16 Peel Rise,Central and Western,22.264599,114.151689
Village Garden,Wan Chai,22.267734,114.183922
Plover Cove Garden,Tai Po,22.44897,114.168842
Jade Garden,Kowloon City,22.340675,114.178573
Manhattan Court,Kowloon City,22.342958,114.177782
Tropicana Gardens,Wong Tai Sin,22.342101,114.197301
Central Heights,Sai Kung,22.307226,114.257999
Full Wealth Gardens,Eastern,22.290438,114.203878
Las Pinadas,Southern,22.248486,114.182372
Fortuna Court,Wan Chai,22.269448,114.183829
Chester Court,Wan Chai,22.26756,114.18105
Palm Beach,Tuen Mun,22.374177,113.989407
Wesley Villa,Sha Tin,22.409177,114.206457
Votre Palais,Sha Tin,22.393879,114.188596
Scholars Lodge,Kowloon City,22.329967,114.17914
Ka Young Building,Kowloon City,22.326766,114.182768
Fairlane Tower,Central and Western,22.274176,114.160554
Park View Garden,Sha Tin,22.378127,114.172471
The Colonnade,Wan Chai,22.268315,114.189617
Cragside Mansion,Central and Western,22.271046,114.157533
Hau Yuen,Southern,22.246452,114.178424
Barker Villa,Central and Western,22.270153,114.15366
The Hazelton,Southern,22.24742,114.177164
Jazz Garden (Phase 1),Yuen Long,22.429506,114.092416
Jazz Garden (Phase 2),Yuen Long,22.42463,114.070913
Marina Garden,Tuen Mun,22.371854,113.971052
Tsz On Court Block A On Yan House,Wong Tai Sin,22.348305,114.201797
King's Court,Central and Western,22.264812,114.150861
Rambler Crest,Kwai Tsing,22.342901,114.110363
Hanley Villa,Tsuen Wan,22.369436,114.091456
Siu Kwai Court,Tuen Mun,22.405157,113.966544
Miami Crescent,North,22.477229,114.112798
Shatin Park Stage I,Sha Tin,22.379469,114.197536
Ocean Pointe,Tsuen Wan,22.365659,114.06275
The Merton,Central and Western,22.283597,114.126274
Fu Lam Garden,Yuen Long,22.438924,113.990441
Carlton Court,Kowloon City,22.309674,114.187441
Grandview Garden,Kowloon City,22.320423,114.188887
South Hillcrest,Tuen Mun,22.412576,113.983795
37 Repulse Bay Road,Southern,22.246214,114.192001
Europa Garden,North,22.502943,114.096962
Paradise Square,Yau Tsim Mong,22.316453,114.172901
The Primrose,Sham Shui Po,22.332586,114.173402
Vision Court,Kowloon City,22.326457,114.180773
Sunpeace Court,Kowloon City,22.326596,114.179175
Ming Court,Kowloon City,22.326701,114.177623
Tai Po Centre,Tai Po,22.451738,114.169749
Greenery Place,Yuen Long,22.440151,114.020957
Covent Garden,Yuen Long,22.440999,114.021002
Banoo Villa,Southern,22.218049,114.213694
Cherry Court,Kowloon City,22.327787,114.184274
Gallant Court,Kowloon City,22.325787,114.176734
Belvedere Heights,Kowloon City,22.327007,114.187562
Skylight Tower,Central and Western,22.28414,114.143388
Oxford Heights,Kowloon City,22.328101,114.187748
University Court,Kowloon City,22.327447,114.184827
Bijou Apartments,Yau Tsim Mong,22.323857,114.168803
Bijou Court,Yau Tsim Mong,22.323917,114.169339
Hunghom Gardens,Kowloon City,22.309743,114.186741
1 Lion Rock Road,Kowloon City,22.327926,114.187922
Eastbourne Court,Kowloon City,22.343705,114.176678
Hillville Terrace,Kowloon City,22.319887,114.186634
Greenview Gardens,Central and Western,22.282415,114.141925
Cambridge Court,Kowloon City,22.31951,114.176549
Prince Park,Kowloon City,22.325624,114.175455
The Harbourside,Eastern,22.291526,114.195453
Reading Place,Central and Western,22.284371,114.141793
Glamour Garden,North,22.494656,114.131633
Hing Tin Estate,Kwun Tong,22.312845,114.238607
Choi Ha Estate,Kwun Tong,22.326036,114.218292
Cheerful Court,Kwun Tong,22.325559,114.216543
Hyde Towers,Kwun Tong,22.316545,114.220422
Island Apartment,Wan Chai,22.275935,114.173151
Tai On Building,Eastern,22.282783,114.221996
Whampoa Garden Site 2,Kowloon City,22.304532,114.188803
Whampoa Garden Site 3,Kowloon City,22.305049,114.18638
Kam Fung Building,Southern,22.248389,114.155431
Hung Yu Mansion,Sham Shui Po,22.335151,114.160198
Carmen's Garden,Yau Tsim Mong,22.305257,114.172944
Tsuen Kam Centre,Tsuen Wan,22.374251,114.115204
Swiss Towers,Wan Chai,22.273413,114.192162
Cliffview Mansions,Central and Western,22.279564,114.149762
Conduit Tower,Central and Western,22.279003,114.150942
Maple Gardens,Yuen Long,22.484104,114.058942
Marlborough House,Wan Chai,22.26798,114.189303
Kui Yan Court,Central and Western,22.285525,114.138805
Whampoa Garden Site 1,Kowloon City,22.305366,114.187378
Mandarin Court Block 5,Kowloon City,22.321361,114.17867
Perth Garden,Kowloon City,22.321356,114.179853
Peace Building,Kowloon City,22.317992,114.1744
Villa Art Deco,Yuen Long,22.439779,114.018999
Blessings Garden Phase II,Central and Western,22.281313,114.148118
Hing Wah Mansions Block A,Central and Western,22.284064,114.142454
Verdun Villa,Kowloon City,22.340922,114.178772
Louisa Tower,Kwun Tong,22.319113,114.221589
Newton Harbour View Tower I,Eastern,22.281323,114.230518
"Kim Tao, Ngan Tao & Hoi Tao Buildings",Eastern,22.286741,114.190842
Crowfields Court,Kowloon City,22.32612,114.18584
Kingsfield Court,Kowloon City,22.32874,114.189966
Princess Terrace Block A-D,Kowloon City,22.31955,114.178373
Tin King Estate,Tuen Mun,22.406545,113.96547
Whampoa Estate Phase 3B,Kowloon City,22.306669,114.189201
Grand Villa,Kowloon City,22.312016,114.185843
Genius Court,Kowloon City,22.328462,114.187814
Lei Tung Estate,Southern,22.241815,114.155692
Grand Seaview Heights,Eastern,22.283411,114.192146
Wing Tak Mansion,Kowloon City,22.322081,114.188633
The Montebello,Kowloon City,22.325663,114.186205
Chateau Royale,Tai Po,22.441297,114.178177
Grosvenor Place,Southern,22.238662,114.19662
The Cliveden,Tsuen Wan,22.384167,114.109279
Merry Court,Kowloon City,22.342271,114.182506
8 Wistaria Road,Sham Shui Po,22.331427,114.17409
Dragon View Garden,Eastern,22.283145,114.193337
Greenfields,Yuen Long,22.441601,114.032536
Whampoa Garden Site 5,Kowloon City,22.30357,114.190389
Whampoa Garden Site 7,Kowloon City,22.30414,114.1919
Whampoa Garden Site 9,Kowloon City,22.302567,114.190542
Whampoa Garden Site 11,Kowloon City,22.305614,114.189903
Whampoa Garden Site 12,Kowloon City,22.305803,114.19132
Manor Place,Kowloon City,22.327142,114.187924
Tin Fu Court,Yuen Long,22.464281,113.999416
Centenary Mansion Block  1,Central and Western,22.281934,114.12578
Centenary Mansion Block 2,Central and Western,22.281795,114.126032
Lechler Court,Central and Western,22.285456,114.141131
Greenrich Mansion,Sham Shui Po,22.335024,114.161062
The Sherwood,Tuen Mun,22.418844,113.985423
Tung Hing Court*,Central and Western,22.286103,114.146718
Tower 125,Central and Western,22.285208,114.147396
Tung Fai Gardens,Central and Western,22.284922,114.147171
Tung Shing Terrace,Central and Western,22.283701,114.149923
Tung Tze Terrace,Central and Western,22.284004,114.153235
Wing Cheung Mansion,Wan Chai,22.28656,114.145688
Grandview Garden,Southern,22.244953,114.166845
Coble Court,Southern,22.243474,114.154477
Tung Po Court,Yau Tsim Mong,22.311902,114.169293
Tung Hei Court,Kowloon City,22.306862,114.185953
No. 9 College Road,Kowloon City,22.328829,114.183788
Kingston Terrace,Tuen Mun,22.402399,113.980705
Star Court,Kowloon City,22.318825,114.177018
Mdm SHHO Residence for Medical Students,Central and Western,22.270035,114.129231
Mei Foo Sun Chuen Stage 3,Sham Shui Po,22.336243,114.14065
Mei Foo Sun Chuen Stage 8,Sham Shui Po,22.335374,114.14149
Mei Foo Sun Chuen Stage 1,Sham Shui Po,22.336535,114.138508
Mei Foo Sun Chuen Stage 2,Sham Shui Po,22.335647,114.13928
Mei Foo Sun Chuen Stage 5,Sham Shui Po,22.338664,114.139184
Mei Foo Sun Chuen Stage 6,Sham Shui Po,22.339036,114.139891
Mei Foo Sun Chuen Stage 7,Sham Shui Po,22.337811,114.138268
Perth Apartments,Kowloon City,22.321952,114.181098
Chelsea Court,Tsuen Wan,22.366785,114.11694
Victor Court,Eastern,22.288352,114.191915
Royal Terrace,Eastern,22.289593,114.209873
King Ming Court,Sai Kung,22.32354,114.249934
The Grandville,Sha Tin,22.401013,114.194267
Laguna City Phase 3,Kwun Tong,22.307202,114.22826
Casa Paradizo,Yuen Long,22.482324,114.058789
Crystal Park,Yuen Long,22.441297,114.0245
Happy Court,Kowloon City,22.319828,114.177829
Kin Man Building,Sham Shui Po,22.334521,114.16162
Park Mansion,Kwun Tong,22.317979,114.215661
Noble Hill,North,22.503478,114.135921
Way Man Court,Wan Chai,22.267791,114.185413
Kwong Fai Mansion,Yau Tsim Mong,22.31686,114.17323
Villa Cecil,Southern,22.27285,114.119715
Hung Hay Building,Yau Tsim Mong,22.316046,114.171622
Hung Wai Building (Block 1),Yau Tsim Mong,22.316284,114.171542
Hung Wai Building (Block 2),Yau Tsim Mong,22.316504,114.171495
Hung Tat Building,Yau Tsim Mong,22.315729,114.171681
King Ming Mansion,Central and Western,22.285359,114.137595
Greenery Crest,Islands,22.203977,114.024361
60 Victoria Road,Central and Western,22.28179,114.122218
Yue King Building,Wan Chai,22.276764,114.180685
Le Palais,Southern,22.23361,114.224343
Fuller Gardens (Phase II) Cinnamon Court,Tai Po,22.454185,114.165206
Winnye Tower,Tai Po,22.454507,114.165072
Evergreen Court,Tai Po,22.45391,114.16387
Orchid Court,Yau Tsim Mong,22.314401,114.167819
Hill Lodge,Sha Tin,22.40206,114.19574
Loong King Mansion,Kowloon City,22.309158,114.187903
Grand Waterfront,Kowloon City,22.319195,114.193431
Metropolitan Rise,Kowloon City,22.322401,114.189445
Po Sing Centre,Kwai Tsing,22.365907,114.135957
Villa Sunshine,Yuen Long,22.443034,114.01471
Chun Wah Villas Phase 3,Yuen Long,22.43909,114.027539
Tsui Ping (North) Estate,Kwun Tong,22.315619,114.229206
Hop Yick Plaza,Yuen Long,22.4432,114.029221
Imperial Villas (Phase II),Yuen Long,22.440878,114.007583
Recours La Serre,Yuen Long,22.432624,114.008206
The Eldorado,Yuen Long,22.435907,114.012223
Marbella Gardens,Yuen Long,22.433581,114.012119
King's Court,Eastern,22.289702,114.202714
Bay View Mansion Block A & B,Wan Chai,22.279653,114.188694
Parisian,Southern,22.221635,114.21282
Stanford Villa,Southern,22.22376,114.213113
Tin Ping Estate,North,22.503022,114.133204
Shun Fat Building,Yuen Long,22.444946,114.031216
Shing Fat Building,Yuen Long,22.445367,114.030629
Cheong Fat Building,Yuen Long,22.442268,114.028664
Villa Claire,Eastern,22.289786,114.19883
22 Tung Shan Terrace,Wan Chai,22.268459,114.18124
68 Mount Davies Road,Southern,22.274106,114.118788
Sunglow Building,Central and Western,22.286155,114.132277
Gardenview Heights,Wan Chai,22.282107,114.151687
Siu Hei Court,Tuen Mun,22.374142,113.966535
Wah Fung Gardens,Kwun Tong,22.320969,114.226429
Chi Hang Building,Kwun Tong,22.316108,114.226369
Noble Park,Yuen Long,22.437746,114.062826
Full Comfort Villa,Yuen Long,22.421443,114.075591
Seasons Villas,Yuen Long,22.442169,114.079686
Conifer Lodge,Sha Tin,22.407661,114.203599
Hoover Mansion,Central and Western,22.283383,114.142778
Imperial Villas Phase I,Yuen Long,22.440481,114.00709
Parkview Court,Tuen Mun,22.399622,113.976493
H Cube,Tsuen Wan,22.366452,114.117812
Parc Regal,Kowloon City,22.31501,114.17645
The Brentwood,Southern,22.253124,114.193338
Edward Mansion,Kowloon City,22.313538,114.188578
Hoi Fung Centre,Eastern,22.278486,114.228696
Hip Wo House,Kwun Tong,22.316536,114.226076
Greenville Residence,Yuen Long,22.433241,114.011273
Kwan Lok San Tsuen,Yuen Long,22.448645,114.031056
Greenfield Garden,Yau Tsim Mong,22.319522,114.165532
Dragon Inn Court,Tuen Mun,22.380672,113.981073
Heng Fa Villa,Eastern,22.280331,114.238732
Joyful Villas,Kwun Tong,22.317709,114.221751
Panorama Court,Kwun Tong,22.318622,114.220295
Wing Fai Mansion,Kowloon City,22.313436,114.189521
Lido Garden,Tsuen Wan,22.366202,114.058879
Tung Tau (II) Estate,Wong Tai Sin,22.335269,114.192764
Verdant Villa,Tuen Mun,22.37879,113.981532
The Wonderland,Tai Po,22.455089,114.155072
Wing Ming Garden,Tai Po,22.4536,114.16539
Yuet Fat Mansion,Tai Po,22.453441,114.164907
Emerald of Sky,Yuen Long,22.425941,114.075489
Tourmaline Villa,Yuen Long,22.419181,114.070986
Grosse Pointe Villa,Southern,22.22407,114.213231
